"No","Nombre","Tipo_recoleccion","Sitio","Ceramica","Litico","Area","Este","Norte","Observaciones"
"835","GC400","Pozo de sondeo","Granja Caldas",3,1,0,321373.897532278,268377.072966525,NA
"836","GC401","Pozo de sondeo","Granja Caldas",2,1,0,321381.397576677,268377.061105457,NA
"837","GC402","Pozo de sondeo","Granja Caldas",4,0,0,321388.897621383,268377.049244387,NA
"838","GC403","Pozo de sondeo","Granja Caldas",13,0,0,321396.39666612,268377.038380638,NA
"839","GC404","Pozo de sondeo","Granja Caldas",7,0,0,321403.896711449,268377.026519564,NA
"840","GC405","Pozo de sondeo","Granja Caldas",3,0,0,321321.388368342,268369.653958716,NA
"841","GC406","Pozo de sondeo","Granja Caldas",1,1,0,321336.387454298,268369.630234503,NA
"842","GC407","Pozo de sondeo","Granja Caldas",4,0,0,321351.387538816,268369.607510565,NA
"843","GC408","Pozo de sondeo","Granja Caldas",0,0,0,321366.386625774,268369.58478514,NA
"844","GC409","Pozo de sondeo","Granja Caldas",4,0,0,321381.385715451,268369.561060905,NA
"845","GC410","Pozo de sondeo","Granja Caldas",0,0,0,321396.385803694,268369.538336945,NA
"846","GC411","Pozo de sondeo","Granja Caldas",4,0,0,321343.875634136,268362.119328937,NA
"847","GC412","Pozo de sondeo","Granja Caldas",0,0,0,321351.375677288,268362.107467256,NA
"848","GC413","Pozo de sondeo","Granja Caldas",3,0,0,321358.875719273,268362.096604375,NA
"849","GC414","Pozo de sondeo","Granja Caldas",0,2,0,321366.374764243,268362.08474121,NA
"850","GC415","Pozo de sondeo","Granja Caldas",0,0,0,321373.874808327,268362.072879523,NA
"851","GC416","Pozo de sondeo","Granja Caldas",2,0,0,321381.374851241,268362.062016637,NA
"852","GC417","Pozo de sondeo","Granja Caldas",16,4,0,321388.873897141,268362.050153467,NA
"853","GC418","Pozo de sondeo","Granja Caldas",8,0,0,321396.373942157,268362.038291774,NA
"854","GC419","Pozo de sondeo","Granja Caldas",3,0,0,321403.873986002,268362.027428883,NA
"855","GC420","Pozo de sondeo","Granja Caldas",13,0,0,321351.363813972,268354.608422751,NA
"856","GC421","Pozo de sondeo","Granja Caldas",0,1,0,321366.363901204,268354.584698762,NA
"857","GC422","Pozo de sondeo","Granja Caldas",2,1,0,321381.362989396,268354.561972088,NA
"858","GC423","Pozo de sondeo","Granja Caldas",102,2,0,321396.362078829,268354.539245408,NA
"859","GC424","Pozo de sondeo","Granja Caldas",2,0,0,321343.852907477,268347.120243227,NA
"860","GC425","Pozo de sondeo","Granja Caldas",3,0,0,321351.352950626,268347.108380925,NA
"861","GC426","Pozo de sondeo","Granja Caldas",1,0,0,321358.851995283,268347.096517142,NA
"862","GC427","Pozo de sondeo","Granja Caldas",0,0,0,321366.352037574,268347.085653639,NA
"863","GC428","Pozo de sondeo","Granja Caldas",0,1,0,321373.852081654,268347.073791331,NA
"864","GC429","Pozo de sondeo","Granja Caldas",15,0,0,321381.351127241,268347.061927542,NA
"865","GC430","Pozo de sondeo","Granja Caldas",3,1,0,321388.851170461,268347.051064034,NA
"866","GC431","Pozo de sondeo","Granja Caldas",11,1,0,321351.341088168,268339.608337622,NA
"867","GC432","Pozo de sondeo","Granja Caldas",2,6,0,321366.340108531,268339.630555838,NA
"868","GC433","Pozo de sondeo","Granja Caldas",2,0,0,321381.340262098,268339.56288328,NA
"869","GC434","Pozo de sondeo","Granja Caldas",2,4,0,321343.830181056,268332.120158723,NA
"870","GC435","Pozo de sondeo","Granja Caldas",0,0,0,321351.32922392,268332.109293123,NA
"871","GC436","Pozo de sondeo","Granja Caldas",0,2,0,321358.829267376,268332.097430198,NA
"872","GC437","Pozo de sondeo","Granja Caldas",1,2,0,321366.329311142,268332.085567272,NA
"873","GC438","Pozo de sondeo","Granja Caldas",3,1,0,321373.828354937,268332.074701667,NA
"874","GC439","Pozo de sondeo","Granja Caldas",2,1,0,321351.318359643,268324.609251302,NA
"875","GC440","Pozo de sondeo","Granja Caldas",2,2,0,321366.31744658,268324.586522154,NA
"876","MC1","Corte","Molanga",38,58,9,322751.869509954,269296.915801911,NA
"877","MC3","Corte","Molanga",576,123,4,322618.690399484,269168.511507411,NA
"878","MC2","Corte","Molanga",777,427,4,322693.686115449,269275.998166744,NA
"879","LP002","Pozo de sondeo","Los Pinos",1,0,0.25,329944.157128075,270092.620987923,NA
"880","LP003","Pozo de sondeo","Los Pinos",0,0,0.25,329936.134713162,270077.635234216,NA
"881","LP009","Pozo de sondeo","Los Pinos",0,0,0.25,329914.113353404,270062.670565555,NA
"882","LP010","Punto de observación","Los Pinos",0,0,NA,329929.112152122,270062.646976901,NA
"883","LP017","Pozo de sondeo","Los Pinos",0,0,0.25,329906.090938843,270047.683816809,NA
"884","LP018","Punto de observación","Los Pinos",0,0,NA,329921.089736891,270047.660226919,NA
"885","LP024","Pozo de sondeo","Los Pinos",0,0,0.25,329899.068376499,270032.695563142,NA
"886","LP025","Pozo de sondeo","Los Pinos",0,0,0.25,329914.067172473,270032.672970864,NA
"887","LP026","Punto de observación","Los Pinos",0,0,NA,329929.065971175,270032.649379728,NA
"888","LP031","Pozo de sondeo","Los Pinos",0,0,0.25,329891.045958644,270017.709815822,NA
"889","LP032","Pozo de sondeo","Los Pinos",0,0,0.25,329906.044755436,270017.686223457,NA
"890","LP033","Punto de observación","Los Pinos",0,0,NA,329921.043551982,270017.663629934,NA
"891","LP034","Pozo de sondeo","Los Pinos",0,0,0.25,329936.042351255,270017.640037554,NA
"892","LP039","Pozo de sondeo","Los Pinos",0,0,0.25,329883.523966585,270002.722817943,NA
"893","LP040","Pozo de sondeo","Los Pinos",0,0,0.25,329898.522762749,270002.69922434,NA
"894","LP041","Pozo de sondeo","Los Pinos",0,0,0.25,329913.520559818,270002.676628091,NA
"895","LP042","Pozo de sondeo","Los Pinos",0,0,0.25,329928.519358464,270002.653034474,NA
"896","LP043","Pozo de sondeo","Los Pinos",0,0,0.25,329943.518158352,270002.629440849,NA
"897","LP050","Pozo de sondeo","Los Pinos",0,0,0.25,329890.999770288,269987.71222498,NA
"898","LP051","Pozo de sondeo","Los Pinos",0,0,0.25,329905.998567066,269987.688630132,NA
"899","LP052","Punto de observación","Los Pinos",0,0,NA,329920.997363597,269987.666034128,NA
"900","LP053","Pozo de sondeo","Los Pinos",0,0,0.25,329935.996162858,269987.642439266,NA
"901","LP062","Pozo de sondeo","Los Pinos",0,0,0.25,329883.477775754,269972.725228355,NA
"902","LP063","Pozo de sondeo","Los Pinos",0,0,0.25,329898.475573056,269972.701630782,NA
"903","LP064","Pozo de sondeo","Los Pinos",0,0,0.25,329913.474368959,269972.67903354,NA
"904","LP065","Pozo de sondeo","Los Pinos",0,0,0.25,329928.47316759,269972.655437441,NA
"905","LP074","Pozo de sondeo","Los Pinos",0,0,0.25,329890.953576969,269957.714634166,NA
"906","LP075","Pozo de sondeo","Los Pinos",0,0,0.25,329905.952372245,269957.692035687,NA
"907","LP076","Punto de observación","Los Pinos",0,0,NA,329920.951170249,269957.668438351,NA
"908","LP083","Pozo de sondeo","Los Pinos",1,0,0.25,329883.430581109,269942.727637309,NA
"909","LP084","Pozo de sondeo","Los Pinos",0,0,0.25,329898.429375759,269942.705037592,NA
"910","LP085","Pozo de sondeo","Los Pinos",0,0,0.25,329913.428173136,269942.681439018,NA
"911","LP086","Pozo de sondeo","Los Pinos",0,0,0.25,329928.426970264,269942.658839287,NA
"912","LP093","Pozo de sondeo","Los Pinos",1,0,0.25,329890.907377198,269927.718042232,NA
"913","LP094","Pozo de sondeo","Los Pinos",0,0,0.25,329905.906173946,269927.69444242,NA
"914","LP095","Punto de observación","Los Pinos",0,0,NA,329920.903973087,269927.670841114,NA
"915","LP100","Pozo de sondeo","Los Pinos",0,0,0.25,329898.383174986,269912.70744558,NA
"916","LP101","Pozo de sondeo","Los Pinos",0,0,0.25,329913.381972348,269912.683844525,NA
"917","LP102","Punto de observación","Los Pinos",0,0,NA,329928.380769463,269912.661242312,NA
"918","LP103","Pozo de sondeo","Los Pinos",0,0,0.25,329905.858971836,269897.696847694,NA
"919","LP104","Punto de observación","Los Pinos",0,0,NA,329920.857768323,269897.674244244,NA
"920","LP105","Pozo de sondeo","Los Pinos",0,0,0.25,329935.85656754,269897.650641936,NA
"921","LP106","Punto de observación","Los Pinos",0,0,NA,329950.85536651,269897.628038472,NA
"922","LP107","Pozo de sondeo","Los Pinos",0,0,0.25,329913.33576511,269882.68724891,NA
"923","LP108","Pozo de sondeo","Los Pinos",0,0,0.25,329928.334563699,269882.663645365,NA
"924","LP109","Pozo de sondeo","Los Pinos",0,0,0.25,329943.333362041,269882.641040663,NA
"925","LP110","Pozo de sondeo","Los Pinos",0,0,0.25,329958.331164263,269882.617435616,NA
"926","LP111","Pozo de sondeo","Los Pinos",0,0,0.25,329920.811560084,269867.676648552,NA
"927","LP112","Pozo de sondeo","Los Pinos",0,0,0.25,329935.810359287,269867.653043763,NA
"928","LP113","Pozo de sondeo","Los Pinos",0,0,0.25,329950.809158242,269867.630437816,NA
"929","LP114","Punto de observación","Los Pinos",0,0,NA,329965.807959926,269867.606833013,NA
"930","LP115","Punto de observación","Los Pinos",0,0,NA,329943.120133665,270068.62501324,NA
"931","LP123","Punto de observación","Los Pinos",0,0,NA,329992.806512977,269868.564995851,NA
"932","LP124","Punto de observación","Los Pinos",0,0,NA,330042.802198578,269868.488643508,NA
"933","LP125","Punto de observación","Los Pinos",0,0,NA,330092.797899457,269868.411292234,NA
"934","LP126","Pozo de sondeo","Los Pinos",0,0,0.25,329947.492173346,270096.053022131,NA
"935","LP127","Pozo de sondeo","Los Pinos",0,0,0.25,329941.080822533,270088.494138423,NA
"936","LP130","Pozo de sondeo","Los Pinos",0,0,0.25,329887.593193233,269944.472840941,NA
"937","LP131","Pozo de sondeo","Los Pinos",0,0,0.25,329881.830971601,269942.357676345,NA
"938","LP132","Pozo de sondeo","Los Pinos",0,0,0.25,329882.299732894,269948.189672254,NA
"939","LP133","Pozo de sondeo","Los Pinos",0,0,0.25,329885.962708152,269937.339607537,NA
"940","LP134","Pozo de sondeo","Los Pinos",0,0,0.25,329890.934931432,269932.688370618,NA
"941","LP135","Pozo de sondeo","Los Pinos",0,0,0.25,329896.05647446,269927.707734768,NA
"942","LP136","Pozo de sondeo","Los Pinos",0,0,0.25,329890.998996981,269922.539131347,NA
"943","LP137","Pozo de sondeo","Los Pinos",0,0,0.25,329887.750199961,269929.59917067,NA
"944","LP001","Pozo de sondeo","Los Pinos",0,0,0.25,329966.178489027,270107.5856627,NA
"945","LP004","Pozo de sondeo","Los Pinos",NA,NA,0.25,329966.132315492,270077.588059362,NA
"946","LP005","Pozo de sondeo","Los Pinos",0,0,0.25,329981.131117028,270077.565470775,NA
"947","LP006","Pozo de sondeo","Los Pinos",0,0,0.25,329996.129921295,270077.54188333,NA
"948","LP007","Pozo de sondeo","Los Pinos",0,0,0.25,330011.127726463,270077.51929324,NA
"949","LP008","Pozo de sondeo","Los Pinos",0,0,0.25,330026.126533213,270077.495705781,NA
"950","LP011","Pozo de sondeo","Los Pinos",NA,NA,0.25,329958.609326393,270062.601051296,NA
"951","LP012","Pozo de sondeo","Los Pinos",NA,NA,0.25,329974.108554228,270062.577209747,NA
"952","LP013","Pozo de sondeo","Los Pinos",0,0,0.25,329988.606930942,270062.554872789,NA
"953","LP014","Pozo de sondeo","Los Pinos",0,0,0.25,330004.105162493,270062.531029736,NA
"954","LP015","Pozo de sondeo","Los Pinos",NA,NA,0.25,330019.103968654,270062.50744104,NA
"955","LP016","Pozo de sondeo","Los Pinos",0,0,0.25,330034.102774569,270062.484851187,NA
"956","LP019","Pozo de sondeo","Los Pinos",NA,NA,0.25,329966.086135502,270047.591454904,NA
"957","LP020","Pozo de sondeo","Los Pinos",0,0,0.25,329981.084938514,270047.567864984,NA
"958","LP021","Pozo de sondeo","Los Pinos",NA,NA,0.25,329996.082743917,270047.544273569,NA
"959","LP022","Pozo de sondeo","Los Pinos",0,0,0.25,330011.081547921,270047.521682485,NA
"960","LP023","Pozo de sondeo","Los Pinos",NA,NA,0.25,330026.080354657,270047.498092544,NA
"961","LP027","Pozo de sondeo","Los Pinos",NA,NA,0.25,329988.560749939,270032.557265772,NA
"962","LP028","Pozo de sondeo","Los Pinos",0,0,0.25,330003.559553316,270032.534673451,NA
"963","LP029","Pozo de sondeo","Los Pinos",NA,NA,0.25,330018.558359423,270032.511082273,NA
"964","LP030","Pozo de sondeo","Los Pinos",0,0,0.25,330033.556166431,270032.488488449,NA
"965","LP035","Pozo de sondeo","Los Pinos",0,0,0.25,329996.036558936,270017.547664175,NA
"966","LP036","Pozo de sondeo","Los Pinos",0,0,0.25,330011.035364414,270017.524071759,NA
"967","LP037","Punto de observación","Los Pinos",0,0,NA,330026.034169647,270017.501478187,NA
"968","LP038","Punto de observación","Los Pinos",0,0,NA,330041.032977608,270017.477885757,NA
"969","LP044","Pozo de sondeo","Los Pinos",0,0,0.25,329988.514562484,270002.560657634,NA
"970","LP045","Pozo de sondeo","Los Pinos",0,0,0.25,330003.513367335,270002.537063981,NA
"971","LP046","Pozo de sondeo","Los Pinos",0,0,0.25,330018.511173088,270002.514467682,NA
"972","LP047","Pozo de sondeo","Los Pinos",0,0,0.25,330034.010407512,270002.489622123,NA
"973","LP048","Punto de observación","Los Pinos",0,0,NA,330048.508788997,270002.46728034,NA
"974","LP049","Pozo de sondeo","Los Pinos",0,0,0.25,330064.008024497,270002.443433617,NA
"975","LP054","Pozo de sondeo","Los Pinos",NA,NA,0.25,329995.99037048,269987.550055959,NA
"976","LP055","Pozo de sondeo","Los Pinos",0,0,0.25,330010.989175945,269987.526461062,NA
"977","LP056","Pozo de sondeo","Los Pinos",0,0,0.25,330025.987981162,269987.503865007,NA
"978","LP057","Pozo de sondeo","Los Pinos",0,0,0.25,330040.98678911,269987.480270095,NA
"979","LP058","Pozo de sondeo","Los Pinos",0,0,0.25,330055.984597957,269987.457672538,NA
"980","LP059","Pozo de sondeo","Los Pinos",0,0,0.25,330070.983408386,269987.434077612,NA
"981","LP060","Pozo de sondeo","Los Pinos",0,0,0.25,330085.982218568,269987.411481529,NA
"982","LP061","Pozo de sondeo","Los Pinos",0,0,0.25,330100.981031478,269987.387886588,NA
"983","LP066","Pozo de sondeo","Los Pinos",NA,NA,0.25,329988.967799668,269972.561797212,NA
"984","LP067","Pozo de sondeo","Los Pinos",0,0,0.25,330003.966603058,269972.539199927,NA
"985","LP068","Pozo de sondeo","Los Pinos",0,0,0.25,330018.965409178,269972.515603784,NA
"986","LP069","Pozo de sondeo","Los Pinos",NA,NA,0.25,330033.96421505,269972.493006485,NA
"987","LP070","Pozo de sondeo","Los Pinos",0,0,0.25,330048.963023652,269972.469410328,NA
"988","LP071","Pozo de sondeo","Los Pinos",0,0,0.25,330063.960833155,269972.446811527,NA
"989","LP072","Pozo de sondeo","Los Pinos",0,0,0.25,330078.959644238,269972.423215355,NA
"990","LP073","Pozo de sondeo","Los Pinos",0,0,0.25,330093.958456563,269972.399619177,NA
"991","LP077","Pozo de sondeo","Los Pinos",0,0,0.25,329980.945372852,269957.576045145,NA
"992","LP078","Pozo de sondeo","Los Pinos",NA,NA,0.25,329995.944177061,269957.552447773,NA
"993","LP079","Pozo de sondeo","Los Pinos",0,0,0.25,330010.942981023,269957.529849243,NA
"994","LP080","Pozo de sondeo","Los Pinos",0,0,0.25,330025.941787714,269957.506251857,NA
"995","LP081","Pozo de sondeo","Los Pinos",0,0,0.25,330040.939595307,269957.483651825,NA
"996","LP082","Pozo de sondeo","Los Pinos",0,0,0.25,330055.938404481,269957.460054424,NA
"997","LP087","Pozo de sondeo","Los Pinos",0,0,0.25,329988.421176808,269942.565442253,NA
"998","LP088","Pozo de sondeo","Los Pinos",0,0,0.25,330003.920407149,269942.54159043,NA
"999","LP089","Pozo de sondeo","Los Pinos",NA,NA,0.25,330018.919211765,269942.518990657,NA
"1000","LP090","Pozo de sondeo","Los Pinos",0,0,0.25,330033.918019111,269942.495392025,NA
"1001","LP091","Pozo de sondeo","Los Pinos",0,0,0.25,330048.915828848,269942.471791898,NA
"1002","LP092","Pozo de sondeo","Los Pinos",0,0,0.25,330063.914637188,269942.449192103,NA
"1003","LP096","Pozo de sondeo","Los Pinos",35,0,0.25,329995.897977189,269927.555838465,NA
"1004","LP097","Pozo de sondeo","Los Pinos",0,0,0.25,330010.896782625,269927.532238603,NA
"1005","LP098","Pozo de sondeo","Los Pinos",0,0,0.25,330025.894590451,269927.508637246,NA
"1006","LP099","Pozo de sondeo","Los Pinos",0,0,0.25,330040.893396882,269927.486036221,NA
"1007","LP116","Punto de observación","Los Pinos",0,0,NA,329993.164994104,270100.545032317,NA
"1008","LP117","Punto de observación","Los Pinos",0,0,NA,329968.041165322,270018.590692432,NA
"1009","LP118","Punto de observación","Los Pinos",0,0,NA,329961.965235658,269969.603910522,NA
"1010","LP119","Punto de observación","Los Pinos",0,0,NA,330083.933303463,269955.417163556,NA
"1011","LP120","Punto de observación","Los Pinos",0,0,NA,329967.886518246,269918.599345506,NA
"1012","LP121","Punto de observación","Los Pinos",0,0,NA,330017.882198523,269918.52200814,NA
"1013","LP122","Punto de observación","Los Pinos",0,0,NA,330075.246173082,269917.94723247,NA
"1014","LP128","Pozo de sondeo","Los Pinos",0,0,0.25,330028.933935396,269972.531457638,NA
"1015","LP129","Pozo de sondeo","Los Pinos",NA,NA,0.25,330038.742896138,269972.379266442,NA
"1016","LP138","Pozo de sondeo","Los Pinos",5,0,0.25,330000.827517874,269927.419348428,NA
"1017","LP139","Pozo de sondeo","Los Pinos",0,0,0.25,329996.045194063,269932.660194263,NA
"1018","LP140","Pozo de sondeo","Los Pinos",0,0,0.25,329990.718688348,269927.715928842,NA
"1019","LP141","Pozo de sondeo","Los Pinos",NA,NA,0.25,330001.200183277,269987.685673134,NA
"1020","LP142","Pozo de sondeo","Los Pinos",NA,NA,0.25,329996.06820501,269992.292723798,NA
"1021","LP143","Pozo de sondeo","Los Pinos",0,0,0.25,329990.570598317,269987.548970984,NA
"1022","LP144","Pozo de sondeo","Los Pinos",NA,NA,0.25,329995.892965188,269982.534672218,NA
"1023","LP145","Pozo de sondeo","Los Pinos",NA,NA,0.25,329983.948361257,269972.699150898,NA
"1024","LP146","Pozo de sondeo","Los Pinos",0,0,0.25,329989.045235669,269977.572156734,NA
"1025","LP147","Pozo de sondeo","Los Pinos",NA,NA,0.25,329989.240678661,269967.740742843,NA
"1026","LP148","Pozo de sondeo","Los Pinos",NA,NA,0.25,329993.827273321,269972.524090392,NA
"1027","LP149","Pozo de sondeo","Los Pinos",0,0,0.25,330013.659073413,269942.640004909,NA
"1028","LP150","Pozo de sondeo","Los Pinos",0,0,0.25,330024.18850364,269942.288116239,NA
"1029","LP151","Pozo de sondeo","Los Pinos",0,0,0.25,330018.970811037,269937.38496486,NA
"1030","LP152","Pozo de sondeo","Los Pinos",0,0,0.25,330018.94665251,269947.56523519,NA
"1031","LP153","Pozo de sondeo","Los Pinos",0,0,0.25,329995.911742922,269962.560646053,NA
"1032","LP154","Pozo de sondeo","Los Pinos",NA,NA,0.25,329995.886113077,269952.277421015,NA
"1033","LP155","Pozo de sondeo","Los Pinos",0,0,0.25,330000.944091393,269957.781643454,NA
"1034","LP156","Pozo de sondeo","Los Pinos",0,0,0.25,329990.98489721,269957.53706709,NA
"1035","LP157","Pozo de sondeo","Los Pinos",NA,NA,0.25,329988.198410257,270037.754754077,NA
"1036","LP158","Pozo de sondeo","Los Pinos",NA,NA,0.25,329988.682886016,270027.68104993,NA
"1037","LP159","Pozo de sondeo","Los Pinos",0,0,0.25,329993.490789122,270032.756393788,NA
"1038","LP160","Pozo de sondeo","Los Pinos",NA,NA,0.25,329983.491427039,270032.655588197,NA
"1039","LP161","Pozo de sondeo","Los Pinos",NA,NA,0.25,330018.57653406,270037.741101899,NA
